[s],CH1[V],CH2[V]
2.94103E-01,2.400E-03,7.800E-01
2.94107E-01,3.200E-03,7.800E-01
2.94111E-01,2.400E-03,7.800E-01
2.94115E-01,3.200E-03,7.800E-01
2.94119E-01,3.200E-03,8.000E-01
2.94123E-01,4.000E-03,7.800E-01
2.94127E-01,3.200E-03,7.600E-01
2.94131E-01,2.400E-03,8.000E-01
2.94135E-01,3.200E-03,8.000E-01
2.94139E-01,3.200E-03,7.800E-01
2.94143E-01,3.200E-03,7.800E-01
2.94147E-01,3.200E-03,7.800E-01
2.94151E-01,2.400E-03,7.800E-01
2.94155E-01,3.200E-03,7.800E-01
2.94159E-01,1.600E-03,7.800E-01
2.94163E-01,4.000E-03,7.600E-01
2.94167E-01,3.200E-03,7.600E-01
2.94171E-01,3.200E-03,7.600E-01
2.94175E-01,2.400E-03,8.000E-01
2.94179E-01,3.200E-03,7.600E-01
2.94183E-01,2.400E-03,7.600E-01
2.94187E-01,1.600E-03,7.400E-01
2.94191E-01,3.200E-03,8.000E-01
2.94195E-01,3.200E-03,7.800E-01
2.94199E-01,3.200E-03,7.600E-01
2.94203E-01,3.200E-03,7.600E-01
2.94207E-01,2.400E-03,7.800E-01
2.94211E-01,3.200E-03,8.000E-01
2.94215E-01,3.200E-03,7.800E-01
2.94219E-01,3.200E-03,8.000E-01
2.94223E-01,3.200E-03,7.800E-01
2.94227E-01,2.400E-03,7.600E-01
2.94231E-01,2.400E-03,7.800E-01
2.94235E-01,3.200E-03,7.600E-01
2.94239E-01,4.000E-03,8.000E-01
2.94243E-01,2.400E-03,7.600E-01
2.94247E-01,3.200E-03,7.800E-01
2.94251E-01,3.200E-03,7.600E-01
2.94255E-01,3.200E-03,7.800E-01
2.94259E-01,4.000E-03,7.800E-01
2.94263E-01,3.200E-03,7.800E-01
2.94267E-01,4.000E-03,7.800E-01
2.94271E-01,4.000E-03,7.400E-01
2.94275E-01,3.200E-03,7.800E-01
2.94279E-01,4.000E-03,7.800E-01
2.94283E-01,2.400E-03,8.000E-01
2.94287E-01,3.200E-03,7.600E-01
2.94291E-01,4.000E-03,7.800E-01
2.94295E-01,3.200E-03,7.800E-01
2.94299E-01,4.000E-03,7.600E-01
2.94303E-01,3.200E-03,7.800E-01
2.94307E-01,3.200E-03,7.800E-01
2.94311E-01,3.200E-03,7.800E-01
2.94315E-01,3.200E-03,7.800E-01
2.94319E-01,2.400E-03,7.800E-01
2.94323E-01,4.000E-03,7.800E-01
2.94327E-01,3.200E-03,8.000E-01
2.94331E-01,3.200E-03,7.600E-01
2.94335E-01,2.400E-03,7.600E-01
2.94339E-01,3.200E-03,8.000E-01
2.94343E-01,4.000E-03,8.000E-01
2.94347E-01,3.200E-03,7.600E-01
2.94351E-01,2.400E-03,7.600E-01
2.94355E-01,3.200E-03,7.600E-01
2.94359E-01,2.400E-03,7.400E-01
2.94363E-01,3.200E-03,7.600E-01
2.94367E-01,2.400E-03,7.800E-01
2.94371E-01,4.000E-03,8.000E-01
2.94375E-01,1.600E-03,7.800E-01
2.94379E-01,2.400E-03,7.400E-01
2.94383E-01,3.200E-03,7.800E-01
2.94387E-01,4.000E-03,7.800E-01
2.94391E-01,2.400E-03,7.600E-01
2.94395E-01,3.200E-03,7.600E-01
2.94399E-01,3.200E-03,7.600E-01
