[s],CH1[V],CH2[V]
-3.0928E-01,3.600E-03,-8.100E-01
-3.0918E-01,3.600E-03,-7.700E-01
-3.0908E-01,3.600E-03,-7.700E-01
-3.0898E-01,3.600E-03,-8.300E-01
-3.0888E-01,4.400E-03,-7.900E-01
-3.0878E-01,3.600E-03,-8.100E-01
-3.0868E-01,3.600E-03,-7.900E-01
-3.0858E-01,3.600E-03,-7.900E-01
-3.0848E-01,2.800E-03,-8.100E-01
-3.0838E-01,4.400E-03,-7.900E-01
-3.0828E-01,3.600E-03,-7.700E-01
-3.0818E-01,4.400E-03,-8.100E-01
-3.0808E-01,3.600E-03,-8.300E-01
-3.0798E-01,3.600E-03,-8.100E-01
-3.0788E-01,2.800E-03,-8.100E-01
-3.0778E-01,3.600E-03,-7.700E-01
-3.0768E-01,3.600E-03,-7.900E-01
-3.0758E-01,3.600E-03,-7.900E-01
-3.0748E-01,2.800E-03,-8.300E-01
-3.0738E-01,4.400E-03,-7.900E-01
-3.0728E-01,5.200E-03,-7.900E-01
-3.0718E-01,2.800E-03,-8.300E-01
-3.0708E-01,3.600E-03,-8.300E-01
-3.0698E-01,3.600E-03,-7.700E-01
-3.0688E-01,3.600E-03,-8.100E-01
-3.0678E-01,2.000E-03,-8.300E-01
-3.0668E-01,3.600E-03,-8.100E-01
-3.0658E-01,3.600E-03,-7.900E-01
-3.0648E-01,3.600E-03,-8.100E-01
-3.0638E-01,4.400E-03,-7.900E-01
-3.0628E-01,2.800E-03,-8.300E-01
-3.0618E-01,3.600E-03,-7.900E-01
-3.0607E-01,3.600E-03,-7.700E-01
-3.0597E-01,3.600E-03,-7.900E-01
-3.0587E-01,2.800E-03,-7.900E-01
-3.0577E-01,2.800E-03,-8.100E-01
-3.0567E-01,3.600E-03,-8.100E-01
-3.0557E-01,3.600E-03,-7.500E-01
-3.0547E-01,3.600E-03,-8.300E-01
-3.0537E-01,3.600E-03,-8.100E-01
-3.0527E-01,2.800E-03,-7.700E-01
-3.0517E-01,2.800E-03,-7.900E-01
-3.0507E-01,2.800E-03,-8.100E-01
-3.0497E-01,3.600E-03,-7.900E-01
-3.0487E-01,3.600E-03,-7.700E-01
-3.0477E-01,4.400E-03,-7.900E-01
-3.0467E-01,2.800E-03,-8.100E-01
-3.0457E-01,3.600E-03,-7.900E-01
-3.0447E-01,5.200E-03,-7.900E-01
-3.0437E-01,2.800E-03,-8.100E-01
-3.0427E-01,5.200E-03,-7.900E-01
-3.0417E-01,3.600E-03,-7.900E-01
-3.0407E-01,5.200E-03,-8.100E-01
-3.0397E-01,3.600E-03,-8.100E-01
-3.0387E-01,2.800E-03,-8.100E-01
-3.0377E-01,3.600E-03,-7.900E-01
-3.0367E-01,3.600E-03,-7.900E-01
-3.0357E-01,4.400E-03,-8.100E-01
-3.0347E-01,3.600E-03,-8.100E-01
-3.0337E-01,2.800E-03,-8.300E-01
-3.0327E-01,2.800E-03,-8.100E-01
-3.0317E-01,2.800E-03,-8.300E-01
-3.0307E-01,4.400E-03,-8.300E-01
-3.0297E-01,2.800E-03,-8.300E-01
-3.0287E-01,3.600E-03,-8.100E-01
-3.0277E-01,3.600E-03,-8.100E-01
-3.0267E-01,3.600E-03,-8.100E-01
-3.0257E-01,3.600E-03,-8.100E-01
-3.0247E-01,3.600E-03,-7.900E-01
-3.0237E-01,3.600E-03,-8.100E-01
-3.0227E-01,2.800E-03,-8.300E-01
-3.0217E-01,3.600E-03,-7.900E-01
-3.0207E-01,5.200E-03,-8.300E-01
-3.0197E-01,2.800E-03,-8.100E-01
-3.0187E-01,2.800E-03,-8.300E-01
-3.0177E-01,3.600E-03,-8.100E-01
-3.0167E-01,4.400E-03,-8.700E-01
-3.0157E-01,3.600E-03,-8.500E-01
-3.0147E-01,2.800E-03,-8.300E-01
-3.0137E-01,4.400E-03,-8.300E-01
-3.0127E-01,4.400E-03,-8.300E-01
-3.0117E-01,3.600E-03,-8.300E-01
-3.0107E-01,3.600E-03,-8.100E-01
-3.0097E-01,5.200E-03,-8.500E-01
-3.0087E-01,4.400E-03,-8.500E-01
-3.0077E-01,3.600E-03,-8.500E-01
-3.0067E-01,5.200E-03,-8.300E-01
-3.0057E-01,2.800E-03,-7.900E-01
-3.0047E-01,5.200E-03,-8.300E-01
-3.0037E-01,3.600E-03,-8.300E-01
-3.0027E-01,2.800E-03,-8.100E-01
-3.0017E-01,5.200E-03,-8.300E-01
-3.0007E-01,3.600E-03,-8.300E-01
-2.9997E-01,3.600E-03,-8.100E-01
-2.9987E-01,3.600E-03,-7.700E-01
-2.9977E-01,5.200E-03,-8.300E-01
-2.9967E-01,4.400E-03,-8.300E-01
-2.9957E-01,3.600E-03,-8.100E-01
-2.9947E-01,3.600E-03,-8.300E-01
-2.9937E-01,3.600E-03,-8.100E-01
-2.9927E-01,3.600E-03,-8.100E-01
-2.9917E-01,3.600E-03,-8.500E-01
-2.9907E-01,4.400E-03,-8.100E-01
-2.9897E-01,3.600E-03,-8.300E-01
-2.9887E-01,3.600E-03,-8.500E-01
-2.9877E-01,2.800E-03,-8.300E-01
-2.9867E-01,4.400E-03,-8.300E-01
-2.9857E-01,2.800E-03,-8.100E-01
-2.9847E-01,3.600E-03,-8.500E-01
-2.9837E-01,3.600E-03,-8.500E-01
-2.9827E-01,2.800E-03,-8.300E-01
-2.9817E-01,4.400E-03,-8.500E-01
